"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","1994","1994",,,"0","Units",,,34.8784784938316,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","1995","1995",,,"0","Units",,,34.4339015882384,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","1996","1996",,,"0","Units",,,33.6044310453621,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","1997","1997",,,"0","Units",,,32.148182364709,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","1998","1998",,,"0","Units",,,35.9319336988102,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","1999","1999",,,"0","Units",,,35.3866125049492,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2000","2000",,,"0","Units",,,36.5017660341032,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2001","2001",,,"0","Units",,,36.0268085799102,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2002","2002",,,"0","Units",,,35.0928960386786,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2003","2003",,,"0","Units",,,35.1926985910273,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2004","2004",,,"0","Units",,,35.1878510343515,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2005","2005",,,"0","Units",,,34.8713387738423,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2006","2006",,,"0","Units",,,34.7110325342954,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2007","2007",,,"0","Units",,,34.6407574558132,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2008","2008",,,"0","Units",,,36.9918157382813,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2009","2009",,,"0","Units",,,38.3393278469334,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2010","2010",,,"0","Units",,,36.9128808983439,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2011","2011",,,"0","Units",,,37.2039946553016,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2012","2012",,,"0","Units",,,36.3438150442512,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2013","2013",,,"0","Units",,,36.6133622094482,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2014","2014",,,"0","Units",,,36.78101437463,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2015","2015",,,"0","Units",,,37.5187001129245,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2016","2016",,,"0","Units",,,36.8090630779952,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2017","2017",,,"0","Units",,,36.98431750035,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2018","2018",,,"0","Units",,,36.8157276536973,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2019","2019",,,"0","Units",,,41.7019626769302,,
"AUS","Australia","TES13S","Total expenditure of general government, percentage of GDP","2020","2020",,,"0","Units",,,44.4986719948138,,
"AUS","Australia","EXC","Exchange rates","1970","1970",,,"0","Units",,,0.892856999892857,,
"AUS","Australia","EXC","Exchange rates","1971","1971",,,"0","Units",,,0.882670259295548,,
"AUS","Australia","EXC","Exchange rates","1972","1972",,,"0","Units",,,0.838697807262207,,
"AUS","Australia","EXC","Exchange rates","1973","1973",,,"0","Units",,,0.704113907966658,,
"AUS","Australia","EXC","Exchange rates","1974","1974",,,"0","Units",,,0.696665868638096,,
"AUS","Australia","EXC","Exchange rates","1975","1975",,,"0","Units",,,0.763871249,,
"AUS","Australia","EXC","Exchange rates","1976","1976",,,"0","Units",,,0.818284082333333,,
"AUS","Australia","EXC","Exchange rates","1977","1977",,,"0","Units",,,0.901824999,,
"AUS","Australia","EXC","Exchange rates","1978","1978",,,"0","Units",,,0.873659249,,
"AUS","Australia","EXC","Exchange rates","1979","1979",,,"0","Units",,,0.894640915666667,,
"AUS","Australia","EXC","Exchange rates","1980","1980",,,"0","Units",,,0.878244332333333,,
"AUS","Australia","EXC","Exchange rates","1981","1981",,,"0","Units",,,0.870214582333333,,
"AUS","Australia","EXC","Exchange rates","1982","1982",,,"0","Units",,,0.985862832333333,,
"AUS","Australia","EXC","Exchange rates","1983","1983",,,"0","Units",,,1.11001499916667,,
"AUS","Australia","EXC","Exchange rates","1984","1984",,,"0","Units",,,1.13951916591667,,
"AUS","Australia","EXC","Exchange rates","1985","1985",,,"0","Units",,,1.4318949995,,
"AUS","Australia","EXC","Exchange rates","1986","1986",,,"0","Units",,,1.49597416641667,,
"AUS","Australia","EXC","Exchange rates","1987","1987",,,"0","Units",,,1.42818,,
"AUS","Australia","EXC","Exchange rates","1988","1988",,,"0","Units",,,1.27990833333333,,
"AUS","Australia","EXC","Exchange rates","1989","1989",,,"0","Units",,,1.26459666666667,,
"AUS","Australia","EXC","Exchange rates","1990","1990",,,"0","Units",,,1.28105666666667,,
"AUS","Australia","EXC","Exchange rates","1991","1991",,,"0","Units",,,1.28375583333333,,
"AUS","Australia","EXC","Exchange rates","1992","1992",,,"0","Units",,,1.36164833333333,,
"AUS","Australia","EXC","Exchange rates","1993","1993",,,"0","Units",,,1.47056,,
"AUS","Australia","EXC","Exchange rates","1994","1994",,,"0","Units",,,1.36775083333333,,
"AUS","Australia","EXC","Exchange rates","1995","1995",,,"0","Units",,,1.3490325,,
"AUS","Australia","EXC","Exchange rates","1996","1996",,,"0","Units",,,1.27786333333333,,
"AUS","Australia","EXC","Exchange rates","1997","1997",,,"0","Units",,,1.34738,,
"AUS","Australia","EXC","Exchange rates","1998","1998",,,"0","Units",,,1.59182833333333,,
"AUS","Australia","EXC","Exchange rates","1999","1999",,,"0","Units",,,1.54995,,
"AUS","Australia","EXC","Exchange rates","2000","2000",,,"0","Units",,,1.72482666666667,,
"AUS","Australia","EXC","Exchange rates","2001","2001",,,"0","Units",,,1.9334425,,
"AUS","Australia","EXC","Exchange rates","2002","2002",,,"0","Units",,,1.8405625,,
"AUS","Australia","EXC","Exchange rates","2003","2003",,,"0","Units",,,1.54191416666667,,
"AUS","Australia","EXC","Exchange rates","2004","2004",,,"0","Units",,,1.3597525,,
"AUS","Australia","EXC","Exchange rates","2005","2005",,,"0","Units",,,1.30947333333333,,
"AUS","Australia","EXC","Exchange rates","2006","2006",,,"0","Units",,,1.3279734405,,
"AUS","Australia","EXC","Exchange rates","2007","2007",,,"0","Units",,,1.1950725,,
"AUS","Australia","EXC","Exchange rates","2008","2008",,,"0","Units",,,1.19217833333333,,
"AUS","Australia","EXC","Exchange rates","2009","2009",,,"0","Units",,,1.28218881008452,,
"AUS","Australia","EXC","Exchange rates","2010","2010",,,"0","Units",,,1.09015948638677,,
"AUS","Australia","EXC","Exchange rates","2011","2011",,,"0","Units",,,0.969463201496735,,
"AUS","Australia","EXC","Exchange rates","2012","2012",,,"0","Units",,,0.965801030658708,,
"AUS","Australia","EXC","Exchange rates","2013","2013",,,"0","Units",,,1.03584309652054,,
"AUS","Australia","EXC","Exchange rates","2014","2014",,,"0","Units",,,1.10936329281692,,
"AUS","Australia","EXC","Exchange rates","2015","2015",,,"0","Units",,,1.33109026245502,,
"AUS","Australia","EXC","Exchange rates","2016","2016",,,"0","Units",,,1.34521397601947,,
"AUS","Australia","EXC","Exchange rates","2017","2017",,,"0","Units",,,1.30475807671592,,
"AUS","Australia","EXC","Exchange rates","2018","2018",,,"0","Units",,,1.33841214646451,,
"AUS","Australia","EXC","Exchange rates","2019","2019",,,"0","Units",,,1.43850654421382,,
"AUS","Australia","EXC","Exchange rates","2020","2020",,,"0","Units",,,1.45308511847016,,
"AUS","Australia","EXC","Exchange rates","2021","2021",,,"0","Units",,,1.33122425957081,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1970","1970",,,"0","Units",,,12.6377572500557,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1971","1971",,,"0","Units",,,12.8018673130443,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1972","1972",,,"0","Units",,,14.1277518010877,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1973","1973",,,"0","Units",,,13.1265114121973,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1974","1974",,,"0","Units",,,14.2542475132231,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1975","1975",,,"0","Units",,,13.4965278194226,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1976","1976",,,"0","Units",,,13.9958019867825,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1977","1977",,,"0","Units",,,13.6021085885017,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1978","1978",,,"0","Units",,,14.2841508893921,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1979","1979",,,"0","Units",,,16.4072363242087,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1980","1980",,,"0","Units",,,14.8822255757496,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1981","1981",,,"0","Units",,,13.5143277795779,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1982","1982",,,"0","Units",,,13.5681150088927,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1983","1983",,,"0","Units",,,13.5522019404395,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1984","1984",,,"0","Units",,,15.2276415166473,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1985","1985",,,"0","Units",,,14.9815506647131,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1986","1986",,,"0","Units",,,15.4649188392227,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1987","1987",,,"0","Units",,,15.9593649541222,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1988","1988",,,"0","Units",,,15.1231172499966,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1989","1989",,,"0","Units",,,15.1197941513067,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1990","1990",,,"0","Units",,,16.0322036061681,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1991","1991",,,"0","Units",,,16.6605233187311,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1992","1992",,,"0","Units",,,17.5400366486725,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1993","1993",,,"0","Units",,,17.9720885178026,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1994","1994",,,"0","Units",,,17.8828235208644,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1995","1995",,,"0","Units",,,18.9020422370024,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1996","1996",,,"0","Units",,,19.1415119270409,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1997","1997",,,"0","Units",,,19.570784692668,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1998","1998",,,"0","Units",,,18.3207606728038,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","1999","1999",,,"0","Units",,,19.4181242273946,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2000","2000",,,"0","Units",,,22.1842196535883,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2001","2001",,,"0","Units",,,20.7504443612117,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2002","2002",,,"0","Units",,,19.071413440331,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2003","2003",,,"0","Units",,,17.1762634715281,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2004","2004",,,"0","Units",,,18.2411860837626,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2005","2005",,,"0","Units",,,19.8763866687499,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2006","2006",,,"0","Units",,,20.2083695341382,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2007","2007",,,"0","Units",,,20.1668622414997,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2008","2008",,,"0","Units",,,23.0281133674159,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2009","2009",,,"0","Units",,,19.816894857306,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2010","2010",,,"0","Units",,,21.4450545807949,,
"AUS","Australia","P6S","Exports of goods and services, percentage of GDP","2011","2011",,,"0","Units",,,21.5046766110772,,
