"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,1400.477,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,1186.706,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,1130.64,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,1290.41,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,1251.045,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,1190.959,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,1145.197,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,1024.226,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,954.748,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,929.4504,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,1100.862,,
